payment_id,loan_id,payment_date,due_date,payment_amount,payment_status,days_late
104921,12558,2025-05-29,2025-05-29,2600,On-Time,0
104922,12558,2025-06-28,2025-06-28,2400,On-Time,0
104923,12558,2025-07-28,2025-07-28,2300,On-Time,0
104924,12558,2025-08-27,2025-08-27,2600,On-Time,0
104925,12558,2025-09-26,2025-09-26,2300,On-Time,0
104926,12558,2025-11-10,2025-10-26,2500,Late,15
104927,12558,2025-11-25,2025-11-25,2600,On-Time,0
104928,12559,2024-05-09,2024-05-09,29500,On-Time,0
104929,12559,2024-06-08,2024-06-08,26500,On-Time,0
104930,12559,2024-07-08,2024-07-08,29900,On-Time,0
104931,12559,2024-08-07,2024-08-07,27800,On-Time,0
104932,12559,2024-09-06,2024-09-06,26400,On-Time,0
104933,12559,2024-10-10,2024-10-06,0,Missed,4
104934,12559,2024-11-05,2024-11-05,28400,On-Time,0
104935,12559,2024-12-18,2024-12-05,26600,Late,13
104936,12559,2025-01-04,2025-01-04,30500,On-Time,0
104937,12559,2025-02-03,2025-02-03,26200,On-Time,0
104938,12559,2025-03-05,2025-03-05,26800,On-Time,0
104939,12559,2025-04-16,2025-04-04,28500,Late,12
104940,12560,2024-07-24,2024-07-21,7600,Late,3
104941,12560,2024-08-20,2024-08-20,8300,On-Time,0
104942,12560,2024-09-19,2024-09-19,7200,On-Time,0
104943,12560,2024-10-19,2024-10-19,7200,On-Time,0
104944,12560,2024-11-18,2024-11-18,7700,On-Time,0
104945,12560,2024-12-18,2024-12-18,8200,On-Time,0
104946,12560,2025-01-17,2025-01-17,7000,On-Time,0
104947,12560,2025-02-16,2025-02-16,7600,On-Time,0
104948,12560,2025-03-18,2025-03-18,8200,On-Time,0
104949,12560,2025-04-17,2025-04-17,8200,On-Time,0
104950,12560,2025-05-17,2025-05-17,7100,On-Time,0
104951,12560,2025-06-18,2025-06-16,7000,Late,2
104952,12561,2024-06-21,2024-06-11,9500,Late,10
104953,12561,2024-07-22,2024-07-11,10000,Late,11
104954,12561,2024-08-10,2024-08-10,10600,On-Time,0
104955,12561,2024-09-09,2024-09-09,10100,On-Time,0
104956,12561,2024-10-09,2024-10-09,11100,On-Time,0
104957,12561,2024-11-08,2024-11-08,9900,On-Time,0
104958,12561,2024-12-08,2024-12-08,10800,On-Time,0
104959,12561,2025-01-12,2025-01-07,10600,Late,5
104960,12561,2025-02-06,2025-02-06,9600,On-Time,0
104961,12561,2025-03-08,2025-03-08,11300,On-Time,0
104962,12561,2025-04-07,2025-04-07,11000,On-Time,0
104963,12561,2025-05-07,2025-05-07,10800,On-Time,0
104964,12562,2023-08-03,2023-07-14,7800,Late,20
104965,12562,2023-08-25,2023-08-13,7500,Late,12
104966,12562,2023-09-12,2023-09-12,8200,On-Time,0
104967,12562,2023-10-12,2023-10-12,7400,On-Time,0
104968,12562,2023-11-11,2023-11-11,7500,On-Time,0
104969,12562,2023-12-11,2023-12-11,7100,On-Time,0
104970,12562,2024-01-10,2024-01-10,7200,On-Time,0
104971,12562,2024-02-19,2024-02-09,7200,Late,10
104972,12562,2024-03-10,2024-03-10,7400,On-Time,0
104973,12562,2024-04-09,2024-04-09,8300,On-Time,0
104974,12562,2024-05-09,2024-05-09,7300,On-Time,0
104975,12562,2024-06-08,2024-06-08,7400,On-Time,0
104976,12563,2024-07-07,2024-07-07,23700,On-Time,0
104977,12563,2024-08-06,2024-08-06,25800,On-Time,0
104978,12563,2024-09-05,2024-09-05,24600,On-Time,0
104979,12563,2024-10-05,2024-10-05,26500,On-Time,0
104980,12563,2024-11-12,2024-11-04,23700,Late,8
104981,12563,2024-12-04,2024-12-04,25300,On-Time,0
104982,12563,2025-01-03,2025-01-03,24500,On-Time,0
104983,12563,2025-02-02,2025-02-02,24500,On-Time,0
104984,12563,2025-03-09,2025-03-04,0,Missed,5
104985,12563,2025-04-03,2025-04-03,23300,On-Time,0
104986,12563,2025-05-03,2025-05-03,23800,On-Time,0
104987,12563,2025-06-02,2025-06-02,23600,On-Time,0
104988,12564,2025-06-09,2025-05-31,24100,Late,9
104989,12564,2025-06-30,2025-06-30,25100,On-Time,0
104990,12564,2025-07-30,2025-07-30,23600,On-Time,0
104991,12564,2025-09-09,2025-08-29,22200,Late,11
104992,12564,2025-09-28,2025-09-28,22100,On-Time,0
104993,12564,2025-10-28,2025-10-28,24300,On-Time,0
104994,12564,2025-12-04,2025-11-27,25500,Late,7
104995,12564,2025-12-27,2025-12-27,24800,On-Time,0
104996,12565,2023-04-22,2023-04-22,8700,On-Time,0
104997,12565,2023-05-22,2023-05-22,8400,On-Time,0
104998,12565,2023-06-21,2023-06-21,8200,On-Time,0
104999,12565,2023-07-21,2023-07-21,8900,On-Time,0
105000,12565,2023-09-04,2023-08-20,8700,Late,15
105001,12565,2023-09-19,2023-09-19,7800,On-Time,0
105002,12565,2023-11-06,2023-10-19,0,Missed,18
105003,12565,2023-12-01,2023-11-18,7500,Late,13
105004,12565,2023-12-18,2023-12-18,8800,On-Time,0
105005,12565,2024-01-17,2024-01-17,7500,On-Time,0
105006,12565,2024-02-16,2024-02-16,8500,On-Time,0
105007,12565,2024-04-02,2024-03-17,7600,Late,16
105008,12567,2024-07-27,2024-07-27,4400,On-Time,0
105009,12567,2024-08-27,2024-08-26,4700,Late,1
105010,12567,2024-09-25,2024-09-25,4500,On-Time,0
105011,12567,2024-10-25,2024-10-25,4300,On-Time,0
105012,12567,2024-11-24,2024-11-24,3900,On-Time,0
105013,12567,2024-12-24,2024-12-24,4700,On-Time,0
105014,12567,2025-02-12,2025-01-23,4400,Late,20
105015,12567,2025-02-22,2025-02-22,4700,On-Time,0
105016,12567,2025-04-04,2025-03-24,4200,Late,11
105017,12567,2025-04-23,2025-04-23,4000,On-Time,0
105018,12567,2025-05-28,2025-05-23,3900,Late,5
105019,12567,2025-06-27,2025-06-22,4500,Late,5
105020,12568,2023-03-27,2023-03-27,4200,On-Time,0
105021,12568,2023-04-26,2023-04-26,3900,On-Time,0
105022,12568,2023-05-26,2023-05-26,4500,On-Time,0
105023,12568,2023-07-11,2023-06-25,4100,Late,16
105024,12568,2023-07-25,2023-07-25,4000,On-Time,0
105025,12568,2023-08-24,2023-08-24,4000,On-Time,0
105026,12568,2023-09-23,2023-09-23,4500,On-Time,0
105027,12568,2023-10-23,2023-10-23,4300,On-Time,0
105028,12568,2023-11-22,2023-11-22,3900,On-Time,0
105029,12568,2023-12-22,2023-12-22,4500,On-Time,0
105030,12568,2024-02-03,2024-01-21,4000,Late,13
105031,12568,2024-02-20,2024-02-20,4200,On-Time,0
105032,12569,2024-02-09,2024-02-09,1700,On-Time,0
105033,12569,2024-03-10,2024-03-10,1700,On-Time,0
105034,12569,2024-04-09,2024-04-09,1800,On-Time,0
105035,12569,2024-05-09,2024-05-09,1600,On-Time,0
105036,12569,2024-06-08,2024-06-08,1500,On-Time,0
105037,12569,2024-07-11,2024-07-08,1600,Late,3
105038,12569,2024-08-07,2024-08-07,1800,On-Time,0
105039,12569,2024-09-06,2024-09-06,1700,On-Time,0
105040,12569,2024-10-06,2024-10-06,1700,On-Time,0
105041,12569,2024-11-05,2024-11-05,1600,On-Time,0
105042,12569,2024-12-16,2024-12-05,1800,Late,11
105043,12569,2025-01-04,2025-01-04,1600,On-Time,0
105044,12570,2024-01-02,2024-01-02,32700,On-Time,0
105045,12570,2024-02-01,2024-02-01,33500,On-Time,0
105046,12570,2024-03-02,2024-03-02,30800,On-Time,0
105047,12570,2024-04-01,2024-04-01,34100,On-Time,0
105048,12570,2024-05-01,2024-05-01,34300,On-Time,0
105049,12570,2024-05-31,2024-05-31,33700,On-Time,0
105050,12570,2024-06-30,2024-06-30,31600,On-Time,0
105051,12570,2024-08-19,2024-07-30,34500,Late,20
105052,12570,2024-08-29,2024-08-29,31800,On-Time,0
105053,12570,2024-09-28,2024-09-28,31500,On-Time,0
105054,12570,2024-10-28,2024-10-28,29600,On-Time,0
105055,12570,2024-11-27,2024-11-27,35200,On-Time,0
105056,12571,2024-07-22,2024-07-22,2800,On-Time,0
105057,12571,2024-08-21,2024-08-21,2600,On-Time,0
105058,12571,2024-09-20,2024-09-20,2600,On-Time,0
105059,12571,2024-10-20,2024-10-20,2600,On-Time,0
105060,12571,2024-12-04,2024-11-19,2800,Late,15
105061,12571,2024-12-19,2024-12-19,2700,On-Time,0
105062,12571,2025-01-18,2025-01-18,2700,On-Time,0
105063,12571,2025-03-02,2025-02-17,0,Missed,13
105064,12571,2025-03-19,2025-03-19,2500,On-Time,0
105065,12571,2025-04-18,2025-04-18,2900,On-Time,0
105066,12571,2025-05-18,2025-05-18,2500,On-Time,0
105067,12571,2025-06-17,2025-06-17,2800,On-Time,0
105068,12572,2025-05-13,2025-05-13,26900,On-Time,0
105069,12572,2025-06-12,2025-06-12,23900,On-Time,0
105070,12572,2025-07-12,2025-07-12,26200,On-Time,0
105071,12572,2025-08-11,2025-08-11,25600,On-Time,0
105072,12572,2025-09-20,2025-09-10,27600,Late,10
105073,12572,2025-10-10,2025-10-10,24600,On-Time,0
105074,12572,2025-11-09,2025-11-09,25200,On-Time,0
105075,12572,2025-12-09,2025-12-09,27700,On-Time,0
105076,12573,2023-05-11,2023-05-11,7600,On-Time,0
105077,12573,2023-06-10,2023-06-10,7100,On-Time,0
105078,12573,2023-07-25,2023-07-10,7600,Late,15
105079,12573,2023-08-09,2023-08-09,7400,On-Time,0
105080,12573,2023-09-08,2023-09-08,6400,On-Time,0
105081,12573,2023-10-08,2023-10-08,7000,On-Time,0
105082,12573,2023-11-07,2023-11-07,7600,On-Time,0
105083,12573,2023-12-07,2023-12-07,7200,On-Time,0
105084,12573,2024-01-22,2024-01-06,6700,Late,16
105085,12573,2024-02-05,2024-02-05,7500,On-Time,0
105086,12573,2024-03-06,2024-03-06,7100,On-Time,0
105087,12573,2024-04-05,2024-04-05,7100,On-Time,0
105088,12574,2023-11-20,2023-11-01,20000,Late,19
105089,12574,2023-12-01,2023-12-01,17900,On-Time,0
105090,12574,2023-12-31,2023-12-31,18000,On-Time,0
105091,12574,2024-01-30,2024-01-30,20200,On-Time,0
105092,12574,2024-02-29,2024-02-29,18100,On-Time,0
105093,12574,2024-03-30,2024-03-30,17100,On-Time,0
105094,12574,2024-05-08,2024-04-29,19600,Late,9
105095,12574,2024-06-04,2024-05-29,17200,Late,6
105096,12574,2024-06-28,2024-06-28,20700,On-Time,0
105097,12574,2024-07-28,2024-07-28,19600,On-Time,0
105098,12574,2024-08-27,2024-08-27,17200,On-Time,0
105099,12574,2024-09-26,2024-09-26,20100,On-Time,0
105100,12575,2024-03-16,2024-03-16,1200,On-Time,0
105101,12575,2024-04-15,2024-04-15,1200,On-Time,0
105102,12575,2024-05-15,2024-05-15,1200,On-Time,0
105103,12575,2024-07-02,2024-06-14,0,Missed,18
105104,12575,2024-07-15,2024-07-14,1200,Late,1
105105,12575,2024-08-25,2024-08-13,1300,Late,12
105106,12575,2024-09-12,2024-09-12,1100,On-Time,0
105107,12575,2024-10-14,2024-10-12,1300,Late,2
105108,12575,2024-11-11,2024-11-11,1200,On-Time,0
105109,12575,2024-12-11,2024-12-11,1300,On-Time,0
105110,12575,2025-01-10,2025-01-10,1300,On-Time,0
105111,12575,2025-02-09,2025-02-09,1200,On-Time,0
105112,12576,2024-11-01,2024-11-01,14500,On-Time,0
105113,12576,2024-12-01,2024-12-01,14400,On-Time,0
105114,12576,2025-01-07,2024-12-31,13800,Late,7
105115,12576,2025-01-30,2025-01-30,14200,On-Time,0
105116,12576,2025-03-01,2025-03-01,16300,On-Time,0
105117,12576,2025-03-31,2025-03-31,16500,On-Time,0
105118,12576,2025-04-30,2025-04-30,14300,On-Time,0
105119,12576,2025-05-30,2025-05-30,16200,On-Time,0
105120,12576,2025-06-29,2025-06-29,14500,On-Time,0
105121,12576,2025-07-29,2025-07-29,16300,On-Time,0
105122,12576,2025-08-28,2025-08-28,16800,On-Time,0
105123,12576,2025-09-27,2025-09-27,14400,On-Time,0
105124,12577,2024-11-08,2024-10-28,7800,Late,11
105125,12577,2024-11-27,2024-11-27,7300,On-Time,0
105126,12577,2025-01-03,2024-12-27,7400,Late,7
105127,12577,2025-01-26,2025-01-26,7900,On-Time,0
105128,12577,2025-02-25,2025-02-25,8400,On-Time,0
105129,12577,2025-03-31,2025-03-27,0,Missed,4
105130,12577,2025-04-26,2025-04-26,7400,On-Time,0
105131,12577,2025-05-26,2025-05-26,7700,On-Time,0
105132,12577,2025-06-30,2025-06-25,0,Missed,5
105133,12577,2025-07-25,2025-07-25,7900,On-Time,0
105134,12577,2025-09-07,2025-08-24,6900,Late,14
105135,12577,2025-09-23,2025-09-23,8000,On-Time,0
105136,12578,2023-11-28,2023-11-28,26300,On-Time,0
105137,12578,2024-01-11,2023-12-28,24000,Late,14
105138,12578,2024-01-27,2024-01-27,22800,On-Time,0
105139,12578,2024-02-26,2024-02-26,26100,On-Time,0
105140,12578,2024-03-27,2024-03-27,23500,On-Time,0
105141,12578,2024-05-07,2024-04-26,23000,Late,11
105142,12578,2024-05-26,2024-05-26,25200,On-Time,0
105143,12578,2024-06-25,2024-06-25,26400,On-Time,0
105144,12578,2024-07-25,2024-07-25,26600,On-Time,0
105145,12578,2024-08-24,2024-08-24,25100,On-Time,0
105146,12578,2024-09-23,2024-09-23,26000,On-Time,0
105147,12578,2024-10-23,2024-10-23,25000,On-Time,0
105148,12579,2025-02-19,2025-02-19,28600,On-Time,0
105149,12579,2025-03-21,2025-03-21,27400,On-Time,0
105150,12579,2025-04-20,2025-04-20,28000,On-Time,0
105151,12579,2025-05-20,2025-05-20,27500,On-Time,0
105152,12579,2025-06-19,2025-06-19,23800,On-Time,0
105153,12579,2025-07-19,2025-07-19,24600,On-Time,0
105154,12579,2025-09-07,2025-08-18,24200,Late,20
105155,12579,2025-10-05,2025-09-17,27800,Late,18
105156,12579,2025-10-19,2025-10-17,26100,Late,2
105157,12579,2025-12-02,2025-11-16,26200,Late,16
105158,12579,2025-12-16,2025-12-16,28200,On-Time,0
105159,12580,2025-10-27,2025-10-07,0,Missed,20
105160,12580,2025-11-06,2025-11-06,5400,On-Time,0
105161,12580,2025-12-10,2025-12-06,4900,Late,4
105162,12581,2024-09-06,2024-09-06,1700,On-Time,0
105163,12581,2024-10-06,2024-10-06,1800,On-Time,0
105164,12581,2024-11-05,2024-11-05,1900,On-Time,0
105165,12581,2024-12-05,2024-12-05,1600,On-Time,0
105166,12581,2025-01-04,2025-01-04,1900,On-Time,0
105167,12581,2025-02-10,2025-02-03,1900,Late,7
105168,12581,2025-03-18,2025-03-05,0,Missed,13
105169,12581,2025-04-04,2025-04-04,1700,On-Time,0
105170,12581,2025-05-04,2025-05-04,1700,On-Time,0
105171,12581,2025-06-03,2025-06-03,1900,On-Time,0
105172,12581,2025-07-03,2025-07-03,1900,On-Time,0
105173,12581,2025-08-21,2025-08-02,1800,Late,19
105174,12582,2024-10-06,2024-10-06,27000,On-Time,0
105175,12582,2024-11-25,2024-11-05,23100,Late,20
105176,12582,2024-12-05,2024-12-05,25700,On-Time,0
105177,12582,2025-01-04,2025-01-04,26300,On-Time,0
105178,12582,2025-02-03,2025-02-03,26700,On-Time,0
105179,12582,2025-03-21,2025-03-05,0,Missed,16
105180,12582,2025-04-04,2025-04-04,26500,On-Time,0
105181,12582,2025-05-04,2025-05-04,23800,On-Time,0
105182,12582,2025-06-11,2025-06-03,24900,Late,8
105183,12582,2025-07-03,2025-07-03,26400,On-Time,0
105184,12582,2025-08-02,2025-08-02,25000,On-Time,0
105185,12582,2025-09-20,2025-09-01,0,Missed,19
105186,12583,2025-12-18,2025-12-18,1500,On-Time,0
105187,12584,2025-01-11,2025-01-11,6300,On-Time,0
105188,12584,2025-02-10,2025-02-10,5900,On-Time,0
105189,12584,2025-03-12,2025-03-12,6900,On-Time,0
105190,12584,2025-04-11,2025-04-11,6300,On-Time,0
105191,12584,2025-05-11,2025-05-11,6900,On-Time,0
105192,12584,2025-06-11,2025-06-10,6900,Late,1
105193,12584,2025-07-10,2025-07-10,6800,On-Time,0
105194,12584,2025-08-11,2025-08-09,6300,Late,2
105195,12584,2025-09-08,2025-09-08,6600,On-Time,0
105196,12584,2025-10-08,2025-10-08,6100,On-Time,0
105197,12584,2025-11-07,2025-11-07,6400,On-Time,0
105198,12584,2025-12-07,2025-12-07,6500,On-Time,0
105199,12585,2025-12-26,2025-12-26,16700,On-Time,0
105200,12586,2023-07-29,2023-07-29,3600,On-Time,0
105201,12586,2023-08-28,2023-08-28,3300,On-Time,0
105202,12586,2023-09-27,2023-09-27,3800,On-Time,0
105203,12586,2023-10-27,2023-10-27,3700,On-Time,0
105204,12586,2023-11-26,2023-11-26,3700,On-Time,0
105205,12586,2023-12-26,2023-12-26,3400,On-Time,0
105206,12586,2024-01-25,2024-01-25,3700,On-Time,0
105207,12586,2024-02-24,2024-02-24,3800,On-Time,0
105208,12586,2024-03-31,2024-03-25,3500,Late,6
105209,12586,2024-04-24,2024-04-24,3900,On-Time,0
105210,12586,2024-05-24,2024-05-24,3800,On-Time,0
105211,12586,2024-06-23,2024-06-23,3300,On-Time,0
105212,12587,2024-02-21,2024-02-21,130200,On-Time,0
105213,12587,2024-03-22,2024-03-22,114600,On-Time,0
105214,12587,2024-04-21,2024-04-21,121700,On-Time,0
105215,12587,2024-05-21,2024-05-21,129200,On-Time,0
105216,12587,2024-06-20,2024-06-20,126800,On-Time,0
105217,12587,2024-07-20,2024-07-20,129500,On-Time,0
105218,12587,2024-08-19,2024-08-19,124000,On-Time,0
105219,12587,2024-09-21,2024-09-18,129900,Late,3
105220,12587,2024-10-18,2024-10-18,138000,On-Time,0
105221,12587,2024-11-17,2024-11-17,136700,On-Time,0
105222,12587,2024-12-17,2024-12-17,135500,On-Time,0
105223,12587,2025-01-16,2025-01-16,131900,On-Time,0
105224,12588,2024-06-21,2024-06-21,1300,On-Time,0
105225,12588,2024-07-21,2024-07-21,1600,On-Time,0
105226,12588,2024-09-01,2024-08-20,0,Missed,12
105227,12588,2024-10-06,2024-09-19,1400,Late,17
105228,12588,2024-10-19,2024-10-19,1500,On-Time,0
105229,12588,2024-11-18,2024-11-18,1400,On-Time,0
105230,12588,2024-12-18,2024-12-18,1400,On-Time,0
105231,12588,2025-01-18,2025-01-17,1500,Late,1
105232,12588,2025-02-28,2025-02-16,1500,Late,12
105233,12588,2025-03-18,2025-03-18,1300,On-Time,0
105234,12588,2025-04-17,2025-04-17,1500,On-Time,0
105235,12588,2025-05-17,2025-05-17,1500,On-Time,0
105236,12589,2024-09-23,2024-09-23,2100,On-Time,0
105237,12589,2024-11-11,2024-10-23,2200,Late,19
105238,12589,2024-11-22,2024-11-22,2300,On-Time,0
105239,12589,2024-12-26,2024-12-22,2000,Late,4
105240,12589,2025-01-21,2025-01-21,2400,On-Time,0
105241,12589,2025-02-20,2025-02-20,2200,On-Time,0
105242,12589,2025-04-03,2025-03-22,2200,Late,12
105243,12589,2025-04-21,2025-04-21,2200,On-Time,0
105244,12589,2025-05-21,2025-05-21,2300,On-Time,0
105245,12589,2025-06-20,2025-06-20,2100,On-Time,0
105246,12589,2025-07-20,2025-07-20,2400,On-Time,0
105247,12589,2025-08-19,2025-08-19,2400,On-Time,0
105248,12590,2025-12-29,2025-12-29,73600,On-Time,0
105249,12591,2024-02-04,2024-02-04,9800,On-Time,0
105250,12591,2024-03-05,2024-03-05,9800,On-Time,0
105251,12591,2024-04-04,2024-04-04,9400,On-Time,0
105252,12591,2024-05-04,2024-05-04,8500,On-Time,0
105253,12591,2024-06-03,2024-06-03,9000,On-Time,0
105254,12591,2024-07-03,2024-07-03,9100,On-Time,0
105255,12591,2024-08-09,2024-08-02,0,Missed,7
105256,12591,2024-09-01,2024-09-01,9800,On-Time,0
105257,12591,2024-10-01,2024-10-01,9000,On-Time,0
105258,12591,2024-11-05,2024-10-31,9000,Late,5
105259,12591,2024-11-30,2024-11-30,10100,On-Time,0
105260,12591,2024-12-30,2024-12-30,9900,On-Time,0
105261,12592,2024-08-31,2024-08-31,3600,On-Time,0
105262,12592,2024-10-05,2024-09-30,3700,Late,5
105263,12592,2024-10-30,2024-10-30,3400,On-Time,0
105264,12592,2024-11-29,2024-11-29,3500,On-Time,0
105265,12592,2024-12-29,2024-12-29,3400,On-Time,0
105266,12592,2025-01-28,2025-01-28,3500,On-Time,0
105267,12592,2025-02-27,2025-02-27,3300,On-Time,0
105268,12592,2025-03-29,2025-03-29,3400,On-Time,0
105269,12592,2025-04-28,2025-04-28,3300,On-Time,0
105270,12592,2025-06-04,2025-05-28,0,Missed,7
105271,12592,2025-06-27,2025-06-27,3900,On-Time,0
105272,12592,2025-07-27,2025-07-27,3800,On-Time,0
105273,12593,2025-03-25,2025-03-25,4800,On-Time,0
105274,12593,2025-04-24,2025-04-24,4200,On-Time,0
105275,12593,2025-05-24,2025-05-24,4600,On-Time,0
105276,12593,2025-07-10,2025-06-23,4700,Late,17
105277,12593,2025-07-23,2025-07-23,4700,On-Time,0
105278,12593,2025-08-22,2025-08-22,4600,On-Time,0
105279,12593,2025-09-21,2025-09-21,4500,On-Time,0
105280,12593,2025-10-21,2025-10-21,4400,On-Time,0
105281,12593,2025-11-20,2025-11-20,4300,On-Time,0
105282,12593,2025-12-20,2025-12-20,4100,On-Time,0
105283,12594,2025-09-13,2025-09-06,29300,Late,7
105284,12594,2025-10-06,2025-10-06,25600,On-Time,0
105285,12594,2025-11-05,2025-11-05,25800,On-Time,0
105286,12594,2025-12-05,2025-12-05,27900,On-Time,0
105287,12595,2024-12-09,2024-12-09,2100,On-Time,0
105288,12595,2025-01-08,2025-01-08,2400,On-Time,0
105289,12595,2025-02-26,2025-02-07,2100,Late,19
105290,12595,2025-03-16,2025-03-09,2100,Late,7
105291,12595,2025-04-08,2025-04-08,2400,On-Time,0
105292,12595,2025-05-08,2025-05-08,2200,On-Time,0
105293,12595,2025-06-07,2025-06-07,2100,On-Time,0
105294,12595,2025-07-07,2025-07-07,2200,On-Time,0
105295,12595,2025-08-06,2025-08-06,2500,On-Time,0
105296,12595,2025-09-05,2025-09-05,2100,On-Time,0
105297,12595,2025-10-05,2025-10-05,2200,On-Time,0
105298,12595,2025-11-04,2025-11-04,2100,On-Time,0
105299,12596,2025-05-24,2025-05-24,58700,On-Time,0
105300,12596,2025-06-23,2025-06-23,58700,On-Time,0
105301,12596,2025-07-23,2025-07-23,64300,On-Time,0
105302,12596,2025-08-22,2025-08-22,65700,On-Time,0
105303,12596,2025-10-11,2025-09-21,58400,Late,20
105304,12596,2025-10-21,2025-10-21,66900,On-Time,0
105305,12596,2025-11-20,2025-11-20,69000,On-Time,0
105306,12596,2025-12-20,2025-12-20,63800,On-Time,0
105307,12597,2025-12-10,2025-12-10,1800,On-Time,0
105308,12598,2023-07-27,2023-07-10,10400,Late,17
105309,12598,2023-08-09,2023-08-09,10300,On-Time,0
105310,12598,2023-09-08,2023-09-08,9600,On-Time,0
105311,12598,2023-10-08,2023-10-08,11500,On-Time,0
105312,12598,2023-11-07,2023-11-07,11300,On-Time,0
105313,12598,2023-12-07,2023-12-07,9900,On-Time,0
105314,12598,2024-01-06,2024-01-06,10600,On-Time,0
105315,12598,2024-02-05,2024-02-05,10500,On-Time,0
105316,12598,2024-03-23,2024-03-06,11600,Late,17
105317,12598,2024-04-05,2024-04-05,11400,On-Time,0
105318,12598,2024-05-05,2024-05-05,10500,On-Time,0
105319,12598,2024-06-04,2024-06-04,10900,On-Time,0
105320,12599,2023-07-10,2023-07-01,12900,Late,9
105321,12599,2023-07-31,2023-07-31,11500,On-Time,0
105322,12599,2023-08-30,2023-08-30,11300,On-Time,0
105323,12599,2023-10-01,2023-09-29,13500,Late,2
105324,12599,2023-10-29,2023-10-29,12200,On-Time,0
105325,12599,2023-11-28,2023-11-28,13300,On-Time,0
105326,12599,2024-01-05,2023-12-28,11700,Late,8
105327,12599,2024-01-27,2024-01-27,12500,On-Time,0
105328,12599,2024-03-08,2024-02-26,12500,Late,11
105329,12599,2024-03-27,2024-03-27,13300,On-Time,0
105330,12599,2024-05-11,2024-04-26,12300,Late,15
105331,12599,2024-06-06,2024-05-26,13400,Late,11
105332,12600,2025-09-12,2025-09-12,59000,On-Time,0
105333,12600,2025-10-12,2025-10-12,52000,On-Time,0
105334,12600,2025-11-11,2025-11-11,51000,On-Time,0
105335,12600,2025-12-11,2025-12-11,49100,On-Time,0
105336,12601,2025-07-01,2025-07-01,1100,On-Time,0
105337,12601,2025-07-31,2025-07-31,1100,On-Time,0
105338,12601,2025-08-30,2025-08-30,1200,On-Time,0
105339,12601,2025-09-29,2025-09-29,1300,On-Time,0
105340,12601,2025-11-02,2025-10-29,1100,Late,4
105341,12601,2025-11-28,2025-11-28,1200,On-Time,0
105342,12601,2025-12-28,2025-12-28,1200,On-Time,0
105343,12602,2025-05-09,2025-05-09,6600,On-Time,0
105344,12602,2025-06-08,2025-06-08,6000,On-Time,0
105345,12602,2025-07-08,2025-07-08,6000,On-Time,0
105346,12602,2025-08-07,2025-08-07,6500,On-Time,0
105347,12602,2025-09-06,2025-09-06,6900,On-Time,0
105348,12602,2025-10-17,2025-10-06,6700,Late,11
105349,12602,2025-11-05,2025-11-05,6100,On-Time,0
105350,12602,2025-12-05,2025-12-05,6200,On-Time,0
