loan_id,application_id,customer_id,branch_id,loan_type,loan_amount,interest_rate,tenure_months,loan_start_date,loan_end_date,loan_status
13606,12436,3476,114,Business,878900,13.35,36,2025-03-03,2028-02-16,Default
13607,12437,1809,122,Business,627400,13.64,12,2025-03-22,2026-03-17,Active
13608,12439,5330,129,Home,250400,13.04,240,2025-05-11,2045-01-26,Closed
13609,12441,2207,150,Personal,1596400,8.73,24,2023-03-27,2025-03-16,Closed
13610,12443,2133,120,Home,392200,14.13,84,2026-01-11,2032-12-05,Closed
13611,12446,1179,116,Auto,889300,10.2,48,2024-06-22,2028-06-01,Closed
13612,12447,1808,116,Home,367800,9.29,60,2025-07-23,2030-06-27,Active
13613,12449,1209,108,Business,1191200,14.08,84,2025-08-07,2032-07-01,Active
13614,12452,5842,102,Auto,203500,12.25,48,2025-04-24,2029-04-03,Active
13615,12455,2976,124,Education,170000,9.15,180,2025-02-01,2039-11-15,Closed
13616,12456,4982,116,Education,2041500,14.55,120,2025-11-15,2035-09-24,Active
13617,12457,4975,116,Business,1205200,11.58,36,2024-02-19,2027-02-03,Default
13618,12458,1938,102,Education,345200,7.2,180,2023-08-14,2038-05-27,Active
13619,12460,5316,142,Personal,544000,11.48,36,2024-08-14,2027-07-30,Active
13620,12461,4018,148,Education,315800,15.12,84,2025-07-18,2032-06-11,Closed
13621,12462,2007,104,Personal,117300,8.38,60,2024-02-11,2029-01-15,Closed
13622,12466,3808,110,Education,1024100,9.56,180,2023-08-28,2038-06-10,Active
13623,12467,5125,123,Education,211500,8.94,180,2024-04-24,2039-02-05,Active
13624,12469,5217,114,Auto,1053500,8.87,48,2024-11-14,2028-10-24,Active
13625,12471,3268,124,Home,532100,7.66,120,2023-11-16,2033-09-24,Closed
13626,12472,5403,110,Business,304800,10.96,48,2024-02-06,2028-01-16,Closed
13627,12473,5920,131,Personal,801300,13.96,240,2024-05-05,2044-01-21,Closed
13628,12474,5568,126,Business,2100500,9.04,36,2025-02-01,2028-01-17,Closed
13629,12475,2706,115,Auto,588600,13.04,24,2023-01-24,2025-01-13,Active
13630,12476,3735,127,Education,235200,11.87,36,2025-02-24,2028-02-09,Closed
13631,12477,4904,128,Personal,427200,8.8,36,2023-03-26,2026-03-10,Active
13632,12479,3397,121,Business,162900,11.84,180,2024-05-12,2039-02-23,Active
13633,12481,2056,114,Education,563700,11.44,84,2024-12-13,2031-11-07,Active
13634,12483,2334,107,Personal,134200,8.92,36,2025-04-11,2028-03-26,Active
13635,12485,3323,139,Auto,87400,7.14,120,2025-03-29,2035-02-05,Active
13636,12488,5538,106,Auto,1528300,10.46,240,2023-09-24,2043-06-11,Active
13637,12490,4469,135,Home,1738100,9.75,120,2025-03-16,2035-01-23,Closed
13638,12492,1611,116,Auto,335600,9.4,48,2024-10-21,2028-09-30,Active
13639,12493,2181,126,Education,54200,12.94,24,2023-03-17,2025-03-06,Closed
13640,12494,5290,104,Education,809600,13.03,120,2024-06-23,2034-05-02,Active
13641,12495,4146,110,Personal,1428900,14.88,12,2023-03-07,2024-03-01,Active
13642,12496,5521,141,Personal,140400,7.23,84,2023-11-13,2030-10-07,Default
13643,12497,2831,126,Home,302500,14.74,180,2025-07-19,2040-05-01,Active
13644,12499,5733,113,Personal,285700,12.73,240,2024-10-27,2044-07-14,Closed
13645,12500,4740,143,Personal,3269200,12.61,120,2025-03-26,2035-02-02,Closed
13646,12501,3591,150,Business,482800,15.43,60,2023-10-02,2028-09-05,Closed
13647,12504,5673,108,Personal,122200,7.66,120,2023-06-21,2033-04-29,Closed
13648,12506,1625,127,Auto,321100,13.83,24,2024-03-06,2026-02-24,Active
13649,12508,5661,112,Home,298600,12.04,36,2024-05-08,2027-04-23,Active
13650,12512,3828,142,Business,198900,8.37,60,2024-12-17,2029-11-21,Closed
13651,12513,4830,132,Education,1453500,13.55,12,2024-06-23,2025-06-18,Closed
13652,12515,4124,116,Business,1033200,10.05,24,2025-08-31,2027-08-21,Closed
13653,12516,3042,150,Home,1729900,9.15,12,2023-02-25,2024-02-20,Closed
13654,12517,3643,135,Personal,2713600,11.91,180,2024-09-11,2039-06-25,Active
13655,12518,2530,122,Personal,430700,11.05,48,2023-10-09,2027-09-18,Active
13656,12519,3636,107,Home,82400,8.34,84,2024-09-09,2031-08-04,Active
13657,12520,3414,132,Auto,639500,13.21,84,2023-10-01,2030-08-25,Active
13658,12522,1453,127,Auto,473900,9.65,60,2024-04-26,2029-03-31,Closed
13659,12523,3544,118,Personal,828500,11.18,12,2025-03-10,2026-03-05,Active
13660,12525,5285,141,Personal,553200,9.45,240,2023-09-10,2043-05-28,Active
13661,12526,4632,147,Auto,378100,10.74,120,2025-11-21,2035-09-30,Active
13662,12527,4972,111,Business,1127400,9.12,60,2023-11-29,2028-11-02,Active
13663,12529,5580,139,Auto,2576000,11.09,36,2024-08-05,2027-07-21,Active
13664,12533,4507,107,Home,267400,8.37,60,2026-01-01,2030-12-06,Default
13665,12534,4617,129,Home,512200,9.4,180,2025-04-12,2040-01-24,Closed
13666,12537,2770,147,Home,6434600,8.81,240,2023-05-11,2043-01-26,Active
13667,12539,5807,104,Business,306100,10.07,180,2025-09-21,2040-07-04,Active
13668,12543,3682,146,Business,255100,14.06,36,2023-07-25,2026-07-09,Default
13669,12544,1237,117,Home,974100,11.21,48,2026-01-11,2029-12-21,Active
13670,12550,3351,150,Personal,475700,10.6,180,2024-10-11,2039-07-25,Active
13671,12552,2297,125,Education,840400,11.87,48,2023-12-24,2027-12-03,Closed
13672,12553,1435,138,Education,3131600,13.67,24,2024-12-25,2026-12-15,Active
13673,12554,4198,137,Auto,2448900,9.52,240,2025-05-06,2045-01-21,Active
13674,12555,3252,110,Business,193300,13.86,180,2024-06-21,2039-04-04,Active
13675,12556,4814,136,Auto,543000,9.12,12,2023-05-20,2024-05-14,Closed
13676,12557,3892,144,Education,585700,14.21,120,2023-09-29,2033-08-07,Active
13677,12558,3587,147,Personal,430400,14.09,240,2023-04-06,2042-12-22,Closed
13678,12559,4162,116,Auto,355900,12.02,240,2023-05-22,2043-02-06,Default
13679,12560,4631,112,Home,421200,10.03,12,2024-04-28,2025-04-23,Default
13680,12561,1627,117,Business,958100,10.52,240,2025-04-19,2045-01-04,Closed
13681,12562,3088,109,Auto,1091200,13.91,240,2023-02-27,2042-11-14,Default
13682,12563,4653,143,Business,224800,7.7,84,2025-03-27,2032-02-19,Closed
13683,12564,1160,140,Personal,139600,13.69,36,2024-08-13,2027-07-29,Active
13684,12565,2124,132,Home,202000,8.13,60,2023-09-16,2028-08-20,Closed
13685,12566,4373,147,Personal,551200,13.93,240,2024-04-15,2044-01-01,Closed
13686,12568,1336,118,Home,608800,14.66,48,2023-07-19,2027-06-28,Active
13687,12570,2404,124,Home,445100,11.36,12,2025-09-19,2026-09-14,Active
13688,12571,5645,108,Home,159000,13.4,24,2025-02-11,2027-02-01,Closed
13689,12572,1500,143,Auto,413200,8.72,36,2024-12-05,2027-11-20,Closed
13690,12575,3880,133,Education,118500,13.56,24,2023-11-12,2025-11-01,Active
13691,12579,3625,148,Auto,647900,12.97,84,2023-10-10,2030-09-03,Closed
13692,12580,1033,112,Personal,2122400,7.98,36,2026-01-10,2028-12-25,Closed
13693,12581,2147,134,Home,548300,11.28,180,2025-10-27,2040-08-09,Closed
13694,12583,4455,103,Personal,382500,13.51,84,2024-06-02,2031-04-27,Closed
13695,12585,5955,140,Business,497200,7.79,24,2023-05-23,2025-05-12,Active
13696,12586,3501,101,Education,1399700,12.6,36,2025-02-23,2028-02-08,Active
13697,12587,4600,129,Personal,1313600,13.81,120,2023-12-12,2033-10-20,Closed
13698,12588,2050,105,Home,288400,9.96,60,2023-11-01,2028-10-05,Active
13699,12589,1690,138,Personal,764700,10.25,84,2023-12-23,2030-11-16,Closed
13700,12590,4126,121,Personal,705700,9.33,84,2025-06-02,2032-04-26,Active
13701,12591,4932,134,Auto,423100,8.59,84,2023-12-02,2030-10-26,Active
13702,12592,5302,130,Personal,170200,15.14,84,2024-06-12,2031-05-07,Default
13703,12594,2827,120,Business,814000,12.98,24,2024-05-12,2026-05-02,Active
13704,12595,4791,131,Auto,474000,7.45,84,2023-10-09,2030-09-02,Active
13705,12598,3080,124,Personal,326200,14.89,84,2024-09-04,2031-07-30,Active
13706,12599,1133,143,Education,1329200,7.98,48,2024-04-23,2028-04-02,Active
13707,12602,3662,140,Business,402600,14.85,240,2025-06-27,2045-03-14,Active
13708,12603,5306,137,Home,562400,10.84,84,2025-09-03,2032-07-28,Default
13709,12604,3257,102,Home,181400,11.13,24,2023-07-05,2025-06-24,Active
13710,12606,5393,110,Personal,312800,11.59,240,2024-12-11,2044-08-28,Closed
13711,12607,4952,143,Personal,178500,7.8,48,2024-04-13,2028-03-23,Closed
13712,12610,1841,130,Personal,501700,12.65,48,2024-09-07,2028-08-17,Default
13713,12613,4771,139,Education,239900,12.56,240,2024-11-21,2044-08-08,Closed
13714,12616,4484,102,Personal,493900,11.91,84,2023-01-28,2029-12-22,Active
13715,12617,2459,137,Business,387400,14.55,180,2025-03-18,2039-12-30,Closed
13716,12618,4235,103,Education,617300,11.07,24,2025-12-28,2027-12-18,Active
13717,12619,4002,112,Home,261700,13.04,24,2026-01-08,2027-12-29,Closed
13718,12621,3366,135,Home,1138900,9.88,12,2024-12-06,2025-12-01,Active
13719,12622,4170,101,Business,965400,14.86,48,2024-11-05,2028-10-15,Active
13720,12624,2908,101,Home,435800,14.92,120,2025-11-28,2035-10-07,Closed
13721,12625,5658,129,Personal,332600,11.1,48,2023-11-03,2027-10-13,Active
13722,12630,1267,136,Education,488700,13.26,48,2025-10-13,2029-09-22,Active
13723,12632,3059,109,Business,841500,8.98,240,2025-07-13,2045-03-30,Active
13724,12633,5577,112,Business,1475600,12.47,84,2023-11-25,2030-10-19,Active
13725,12635,1343,112,Business,243300,7.72,60,2023-09-08,2028-08-12,Active
13726,12636,3809,110,Personal,327800,14.33,36,2023-12-30,2026-12-14,Closed
13727,12638,4133,122,Personal,83200,13.13,120,2024-05-22,2034-03-31,Active
13728,12639,2003,138,Education,66000,15.12,36,2023-02-14,2026-01-29,Closed
13729,12641,5387,119,Home,576000,13.61,180,2025-07-24,2040-05-06,Closed
13730,12644,3571,143,Education,101500,8.56,120,2023-03-03,2033-01-09,Default
13731,12646,5551,113,Education,512000,10.97,48,2024-11-14,2028-10-24,Closed
13732,12647,5969,139,Personal,496600,11.61,240,2025-05-25,2045-02-09,Closed
13733,12649,3124,120,Business,182400,14.04,24,2024-07-26,2026-07-16,Active
13734,12650,3242,150,Business,323400,11.68,24,2025-05-18,2027-05-08,Default
13735,12656,4368,136,Personal,301000,11.05,240,2024-05-09,2044-01-25,Closed
13736,12657,1168,146,Education,493900,13.06,60,2023-01-30,2028-01-04,Active
13737,12658,3227,147,Business,1434400,12.46,60,2024-03-26,2029-02-28,Closed
13738,12659,4305,136,Personal,1002700,13.36,60,2024-10-03,2029-09-07,Closed
13739,12660,3441,126,Auto,1667100,11.04,240,2025-10-19,2045-07-06,Active
13740,12661,4735,124,Business,382800,13.15,48,2025-10-23,2029-10-02,Closed
13741,12666,4851,115,Education,240400,15.25,84,2025-04-28,2032-03-22,Closed
13742,12667,5368,140,Auto,386600,8.54,24,2025-07-29,2027-07-19,Default
13743,12668,4968,144,Home,213700,7.44,180,2023-11-29,2038-09-11,Active
13744,12669,3717,135,Personal,3089200,11.85,180,2025-11-28,2040-09-10,Active
13745,12671,2089,120,Home,390900,8.35,84,2024-12-04,2031-10-29,Closed
13746,12673,1091,123,Personal,2068600,8.4,240,2025-01-18,2044-10-05,Closed
13747,12675,1315,121,Auto,447400,12.71,240,2023-12-17,2043-09-03,Active
13748,12676,5622,116,Home,267000,10.59,36,2025-07-31,2028-07-15,Default
13749,12678,3935,134,Business,804200,7.28,240,2023-02-22,2042-11-09,Active
13750,12680,3538,104,Personal,2191700,11.77,12,2025-06-29,2026-06-24,Active
13751,12681,3133,108,Personal,1032800,9.08,240,2024-07-03,2044-03-20,Active
13752,12688,1026,146,Auto,571700,10.69,48,2025-06-07,2029-05-17,Active
13753,12691,1275,118,Home,701900,7.33,36,2023-05-26,2026-05-10,Active
13754,12692,4621,123,Business,1580600,7.54,84,2023-08-02,2030-06-26,Active
13755,12693,1936,118,Auto,442300,8.63,60,2025-11-19,2030-10-24,Closed
13756,12694,4831,137,Personal,578800,13.11,36,2023-10-31,2026-10-15,Active
13757,12695,4200,116,Home,2200200,13.71,180,2024-10-26,2039-08-09,Active
13758,12697,1908,126,Personal,670100,9.92,180,2024-06-24,2039-04-07,Closed
13759,12698,3988,126,Business,377600,8.07,240,2026-01-08,2045-09-25,Active
13760,12700,5528,118,Home,447900,14.96,84,2024-11-04,2031-09-29,Closed
13761,12701,4807,135,Personal,425000,13.69,180,2024-01-01,2038-10-14,Closed
13762,12704,2824,120,Personal,473200,8.4,36,2024-07-29,2027-07-14,Closed
13763,12707,1657,120,Auto,309400,8.93,120,2023-04-10,2033-02-16,Active
13764,12708,3552,132,Business,1016400,7.31,240,2024-09-14,2044-06-01,Default
13765,12710,4895,111,Personal,141600,14.66,180,2023-10-13,2038-07-26,Closed
13766,12713,2292,113,Personal,88900,14.93,24,2024-08-01,2026-07-22,Active
13767,12714,3925,134,Personal,722200,7.7,60,2024-06-11,2029-05-16,Active
13768,12715,4635,113,Education,1145800,8.25,24,2025-06-06,2027-05-27,Closed
13769,12716,1048,128,Auto,1432900,8.75,240,2024-07-16,2044-04-02,Active
13770,12717,3769,107,Education,1158700,8.54,180,2024-11-08,2039-08-22,Active
13771,12718,2514,133,Personal,332400,14.99,12,2024-09-26,2025-09-21,Closed
13772,12720,4703,122,Business,599100,9.22,48,2025-10-11,2029-09-20,Active
13773,12721,5954,127,Home,714200,10.19,84,2024-07-21,2031-06-15,Closed
13774,12722,5097,131,Personal,313000,7.58,12,2024-10-18,2025-10-13,Active
13775,12723,4984,140,Home,653800,12.34,84,2023-01-18,2029-12-12,Active
13776,12725,5911,106,Business,645500,9.26,84,2023-12-06,2030-10-30,Active
13777,12730,2434,140,Home,1399800,9.08,60,2024-05-05,2029-04-09,Closed
13778,12731,3014,129,Home,359400,15.31,12,2025-07-09,2026-07-04,Active
13779,12732,2441,130,Education,695900,7.33,84,2025-12-02,2032-10-26,Active
13780,12733,1363,123,Personal,169900,8.59,48,2023-10-18,2027-09-27,Active
13781,12734,2300,135,Personal,3381100,11.36,12,2026-01-05,2026-12-31,Closed
13782,12735,2253,132,Home,125500,11.78,12,2025-06-26,2026-06-21,Active
13783,12736,1333,146,Personal,80700,13.06,24,2024-12-14,2026-12-04,Default
13784,12737,5680,105,Education,1638400,8.78,240,2024-03-22,2043-12-08,Active
13785,12738,4538,103,Personal,1459000,10.35,84,2024-08-31,2031-07-26,Active
13786,12741,3315,142,Personal,1078000,9.44,24,2024-06-15,2026-06-05,Active
13787,12742,2591,139,Personal,273400,14.09,180,2023-03-28,2038-01-08,Active
13788,12743,4302,144,Home,1041700,10.06,48,2023-05-12,2027-04-21,Closed
13789,12745,5655,115,Business,326700,9.22,12,2025-11-27,2026-11-22,Default
13790,12748,1818,102,Education,478000,12.24,48,2023-05-12,2027-04-21,Closed
13791,12751,1361,131,Personal,2720800,7.91,12,2024-08-18,2025-08-13,Closed
13792,12753,5103,133,Business,179400,14.22,180,2023-09-10,2038-06-23,Default
13793,12754,2295,133,Personal,1109000,9.37,12,2025-09-17,2026-09-12,Active
13794,12755,3895,114,Home,156700,14.0,84,2024-04-11,2031-03-06,Active
13795,12756,5617,130,Education,539400,15.43,24,2025-09-15,2027-09-05,Active
13796,12758,2189,134,Personal,663700,7.18,48,2023-07-28,2027-07-07,Closed
13797,12760,1668,147,Home,310700,8.63,84,2025-03-31,2032-02-23,Active
13798,12761,3412,149,Personal,283100,13.35,12,2025-05-17,2026-05-12,Active
13799,12762,3063,129,Personal,45800,7.7,180,2025-07-09,2040-04-21,Closed
13800,12763,4190,108,Personal,325800,10.79,36,2025-06-15,2028-05-30,Closed
13801,12764,5184,113,Home,3253800,8.28,84,2023-02-21,2030-01-15,Closed
13802,12765,1751,149,Personal,1111200,10.99,120,2023-06-24,2033-05-02,Closed
13803,12766,3275,116,Business,823000,7.11,48,2025-02-13,2029-01-23,Closed
13804,12767,4898,125,Personal,146900,8.28,48,2023-03-14,2027-02-21,Active
13805,12768,4727,143,Home,345800,9.34,24,2025-06-08,2027-05-29,Closed
13806,12769,2268,140,Education,556100,8.68,24,2024-07-05,2026-06-25,Closed
13807,12770,1421,133,Personal,2566600,10.07,12,2025-08-30,2026-08-25,Active
13808,12771,5098,139,Education,70700,8.23,120,2025-04-03,2035-02-10,Closed
13809,12774,5732,103,Personal,586100,13.98,12,2023-02-26,2024-02-21,Active
13810,12776,4655,113,Personal,490200,11.42,60,2025-11-16,2030-10-21,Closed
13811,12777,5676,138,Education,2470000,9.64,60,2025-08-16,2030-07-21,Active
13812,12779,4854,146,Home,207100,9.51,240,2024-06-04,2044-02-20,Active
13813,12781,5842,113,Personal,234800,9.07,240,2025-03-03,2044-11-18,Closed
13814,12782,4885,126,Home,138400,11.29,12,2023-12-10,2024-12-04,Closed
13815,12783,2354,134,Home,117500,11.52,84,2024-09-14,2031-08-09,Active
13816,12785,1771,111,Home,895000,15.43,36,2023-01-30,2026-01-14,Active
13817,12786,3124,133,Personal,86700,12.35,12,2024-03-15,2025-03-10,Active
13818,12788,4462,121,Home,434600,11.52,180,2023-11-30,2038-09-12,Closed
13819,12789,2774,123,Auto,247400,7.33,84,2024-12-03,2031-10-28,Active
13820,12790,3677,140,Personal,679700,11.68,60,2025-12-06,2030-11-10,Default
13821,12791,5137,121,Education,292100,11.21,84,2023-03-17,2030-02-08,Closed
13822,12793,5542,139,Personal,756100,14.62,36,2024-07-26,2027-07-11,Default
13823,12795,2674,146,Personal,207200,13.14,240,2023-01-22,2042-10-09,Active
13824,12798,3058,118,Home,283300,11.08,84,2023-03-21,2030-02-12,Active
13825,12799,1561,111,Personal,248100,8.94,240,2025-05-24,2045-02-08,Closed
13826,12800,1915,117,Education,68900,13.07,84,2024-04-17,2031-03-12,Closed
13827,12803,2175,149,Home,241000,9.44,36,2025-01-02,2027-12-18,Default
13828,12805,5546,142,Personal,1451400,10.0,24,2025-09-08,2027-08-29,Active
13829,12807,3686,101,Business,1527100,12.89,48,2024-06-05,2028-05-15,Active
13830,12812,3493,103,Home,1236400,9.66,12,2023-09-18,2024-09-12,Active
13831,12814,3633,105,Business,989900,9.52,60,2023-04-03,2028-03-07,Active
13832,12815,2616,124,Education,744100,10.76,120,2024-03-10,2034-01-17,Active
13833,12816,2032,139,Home,1442900,12.64,48,2024-07-27,2028-07-06,Closed
13834,12817,2193,132,Business,385500,15.01,48,2025-03-27,2029-03-06,Closed
13835,12818,5846,118,Business,746200,8.26,36,2024-05-23,2027-05-08,Closed
13836,12819,3200,141,Business,122900,9.15,24,2025-11-05,2027-10-26,Active
13837,12821,4033,146,Home,619600,15.38,36,2024-10-25,2027-10-10,Closed
13838,12822,4840,145,Auto,200200,12.25,240,2025-08-24,2045-05-11,Active
13839,12823,2351,140,Personal,265800,7.08,48,2023-10-22,2027-10-01,Active
13840,12825,5687,148,Personal,387400,14.6,240,2026-01-16,2045-10-03,Closed
13841,12827,2152,120,Business,339600,9.4,48,2023-06-02,2027-05-12,Active
13842,12828,2407,102,Home,814800,11.68,84,2024-12-20,2031-11-14,Closed
13843,12830,1552,108,Business,579500,10.12,12,2023-08-03,2024-07-28,Active
13844,12831,2051,102,Auto,467100,8.48,120,2024-12-03,2034-10-12,Active
13845,12833,4380,143,Personal,1827700,12.12,36,2025-08-24,2028-08-08,Closed
13846,12834,2767,118,Home,484400,8.83,84,2024-09-16,2031-08-11,Default
13847,12836,1179,110,Personal,269400,8.94,180,2023-03-10,2037-12-21,Default
13848,12837,1257,103,Business,1013600,13.82,180,2025-11-04,2040-08-17,Active
13849,12839,5853,144,Business,347500,12.47,180,2025-10-15,2040-07-28,Active
13850,12840,3737,102,Business,310400,14.81,180,2023-12-04,2038-09-16,Active
13851,12841,2480,148,Auto,579300,10.72,36,2025-01-28,2028-01-13,Closed
13852,12844,4617,134,Personal,5412300,11.29,180,2024-01-01,2038-10-14,Closed
13853,12847,4040,106,Home,123600,7.59,24,2025-10-06,2027-09-26,Default
13854,12848,4383,147,Personal,479100,10.06,84,2025-07-17,2032-06-10,Closed
13855,12849,1748,143,Home,555500,7.41,48,2025-01-21,2028-12-31,Active
13856,12850,3761,121,Home,198600,9.98,24,2024-07-11,2026-07-01,Closed
13857,12851,3711,116,Home,2578000,10.47,60,2024-02-15,2029-01-19,Closed
13858,12852,5894,146,Home,349300,8.47,36,2024-07-12,2027-06-27,Closed
13859,12854,1096,116,Business,392200,14.27,60,2023-03-17,2028-02-19,Closed
13860,12855,5440,102,Business,1083900,9.86,240,2023-12-10,2043-08-27,Active
13861,12861,5372,116,Education,2128300,7.47,36,2025-08-09,2028-07-24,Active
13862,12862,2836,132,Auto,133100,10.32,12,2023-07-23,2024-07-17,Closed
13863,12863,4858,138,Personal,2118900,11.66,36,2023-07-13,2026-06-27,Closed
13864,12866,1602,116,Home,107200,11.06,240,2025-02-03,2044-10-21,Active
13865,12867,4513,108,Home,274700,11.79,180,2025-09-24,2040-07-07,Active
13866,12872,1272,147,Personal,2008400,14.5,12,2024-04-04,2025-03-30,Closed
13867,12873,4943,127,Auto,492800,7.25,12,2023-03-02,2024-02-25,Closed
13868,12874,5065,104,Personal,328600,13.71,120,2023-12-24,2033-11-01,Active
13869,12876,5419,132,Auto,206900,10.2,84,2023-01-15,2029-12-09,Active
13870,12878,1193,121,Personal,408000,10.26,36,2025-01-24,2028-01-09,Closed
13871,12879,1508,114,Home,652600,12.02,48,2025-09-26,2029-09-05,Active
13872,12880,2162,150,Home,347300,12.05,48,2025-01-01,2028-12-11,Default
13873,12881,4523,105,Personal,202600,7.9,240,2024-05-23,2044-02-08,Closed
13874,12885,2659,124,Home,174400,12.39,84,2023-09-10,2030-08-04,Default
13875,12887,5532,130,Auto,2150600,8.49,48,2024-12-18,2028-11-27,Closed
13876,12888,5234,136,Business,188100,9.51,24,2023-12-26,2025-12-15,Active
13877,12889,4804,121,Personal,61700,11.11,60,2024-03-22,2029-02-24,Closed
13878,12890,4834,130,Business,533100,12.67,24,2023-05-03,2025-04-22,Closed
