application_id,customer_id,application_date,loan_type,requested_amount,approval_status,rejection_reason
11617,4105,2024-06-17,Personal,1491200,Approved,
11618,3411,2025-11-29,Home,235300,Approved,
11619,4610,2023-06-21,Auto,1378300,Approved,
11620,5146,2023-08-19,Business,321400,Approved,
11621,1682,2023-08-25,Home,464300,Approved,
11622,2119,2024-08-17,Personal,279500,Pending,
11623,5315,2023-01-10,Auto,1197100,Approved,
11624,5477,2023-03-25,Home,555800,Rejected,Incomplete Documents
11625,5749,2025-07-08,Home,156300,Rejected,Incomplete Documents
11626,3975,2024-01-14,Home,642300,Approved,
11627,2303,2025-12-04,Home,699100,Approved,
11628,2901,2024-09-28,Personal,205500,Approved,
11629,2083,2024-05-16,Personal,717400,Approved,
11630,1442,2024-09-07,Personal,971600,Approved,
11631,4856,2023-02-09,Personal,111300,Rejected,Incomplete Documents
11632,2831,2024-12-10,Home,192200,Approved,
11633,4784,2025-09-19,Auto,741900,Approved,
11634,3642,2023-08-28,Education,806000,Rejected,High Existing Debt
11635,3298,2024-07-15,Home,524900,Rejected,Low Credit Score
11636,2883,2023-06-06,Home,1594000,Approved,
11637,2801,2025-08-11,Personal,296900,Rejected,High Existing Debt
11638,4164,2025-02-11,Personal,951700,Approved,
11639,4350,2024-05-30,Personal,324800,Rejected,Incomplete Documents
11640,5683,2024-06-02,Home,5017800,Pending,
11641,2009,2025-09-02,Home,998300,Approved,
11642,2038,2024-08-09,Personal,153600,Approved,
11643,5823,2023-07-06,Education,3333700,Approved,
11644,2103,2025-04-16,Home,113700,Rejected,Insufficient Income
11645,1434,2025-06-05,Personal,1519400,Rejected,Insufficient Income
11646,4717,2024-08-23,Home,255500,Approved,
11647,1477,2023-01-30,Auto,1922000,Approved,
11648,3785,2024-02-08,Personal,456800,Approved,
11649,5336,2025-09-16,Personal,168600,Approved,
11650,4934,2025-12-26,Business,1024300,Approved,
11651,4214,2024-07-26,Auto,190900,Approved,
11652,4311,2023-03-20,Education,255300,Pending,
11653,4564,2025-08-13,Auto,230000,Approved,
11654,5625,2025-04-25,Business,397900,Approved,
11655,4081,2025-03-28,Auto,338000,Approved,
11656,1384,2023-01-15,Home,581700,Rejected,Incomplete Documents
11657,1867,2025-12-10,Auto,266100,Approved,
11658,1863,2024-12-21,Education,110600,Rejected,Low Credit Score
11659,1268,2025-12-25,Business,969800,Rejected,High Existing Debt
11660,4949,2025-11-15,Auto,851300,Pending,
11661,2346,2025-03-16,Education,566300,Approved,
11662,4490,2025-09-29,Auto,623100,Approved,
11663,4621,2025-06-11,Education,1368800,Approved,
11664,1990,2025-05-09,Auto,876400,Rejected,Insufficient Income
11665,5679,2025-01-16,Personal,1163400,Approved,
11666,5625,2025-12-14,Home,627000,Approved,
11667,4990,2024-10-10,Auto,1614400,Pending,
11668,4290,2025-10-16,Education,1242500,Approved,
11669,2814,2025-02-22,Education,122500,Approved,
11670,4368,2025-11-13,Home,212300,Approved,
11671,4821,2023-08-02,Home,241100,Rejected,Low Credit Score
11672,1918,2025-02-26,Home,798200,Approved,
11673,4176,2023-03-03,Education,1828900,Rejected,High Existing Debt
11674,3569,2023-02-21,Auto,694300,Pending,
11675,5372,2025-12-11,Auto,1069500,Approved,
11676,5219,2023-10-26,Home,54700,Rejected,Insufficient Income
11677,5563,2024-08-30,Home,950800,Approved,
11678,2372,2024-10-11,Education,312600,Rejected,High Existing Debt
11679,4709,2023-11-18,Education,2856900,Approved,
11680,4967,2023-11-23,Personal,3864900,Approved,
11681,2607,2024-09-04,Education,631400,Approved,
11682,4011,2023-01-15,Personal,580200,Approved,
11683,5270,2023-11-27,Education,793600,Approved,
11684,2887,2024-08-18,Home,546000,Approved,
11685,2517,2025-11-30,Personal,1146700,Pending,
11686,3880,2023-03-01,Education,464400,Approved,
11687,1161,2023-10-16,Personal,316700,Approved,
11688,3863,2025-03-30,Home,653700,Approved,
11689,1325,2024-04-12,Home,536700,Approved,
11690,1638,2024-01-13,Business,812100,Approved,
11691,1285,2023-07-11,Auto,767000,Approved,
11692,5283,2024-01-29,Home,1940400,Approved,
11693,3043,2023-12-18,Auto,357400,Approved,
11694,4610,2024-09-03,Auto,415100,Approved,
11695,1085,2023-11-11,Personal,760000,Approved,
11696,1738,2024-07-23,Auto,148500,Approved,
11697,5069,2023-08-05,Home,123100,Pending,
11698,5785,2023-01-09,Personal,634400,Rejected,High Existing Debt
11699,4119,2025-08-02,Home,407300,Approved,
11700,2488,2023-03-22,Business,246600,Approved,
11701,4437,2024-04-16,Business,612200,Rejected,Low Credit Score
11702,1704,2025-02-01,Home,197100,Approved,
11703,5270,2024-07-16,Auto,138400,Approved,
11704,1725,2024-03-04,Education,89200,Approved,
11705,1091,2025-12-26,Personal,412100,Approved,
11706,2770,2024-01-05,Education,481200,Approved,
11707,1677,2023-12-27,Personal,844000,Rejected,High Existing Debt
11708,2347,2025-08-14,Education,638400,Approved,
11709,3228,2023-06-27,Education,1177700,Approved,
11710,5205,2024-10-15,Auto,804600,Rejected,Insufficient Income
11711,5797,2024-10-11,Personal,473300,Approved,
11712,3375,2024-01-25,Personal,2416800,Rejected,Low Credit Score
11713,2757,2025-02-09,Personal,560200,Pending,
11714,4523,2024-01-21,Personal,1931200,Approved,
11715,5781,2025-04-23,Home,555700,Approved,
11716,1681,2025-08-05,Personal,296100,Rejected,Incomplete Documents
11717,2292,2023-05-21,Auto,723300,Rejected,Low Credit Score
11718,5367,2024-06-27,Business,3917100,Approved,
11719,3686,2025-07-09,Personal,808000,Approved,
11720,2783,2024-05-13,Personal,3849100,Approved,
11721,3552,2025-07-02,Auto,5038900,Approved,
11722,3320,2023-05-18,Business,373400,Approved,
11723,5355,2024-10-12,Personal,107600,Rejected,Low Credit Score
11724,1238,2024-08-20,Home,436700,Rejected,Insufficient Income
11725,5503,2023-06-07,Personal,199300,Approved,
11726,1304,2023-01-06,Home,402500,Rejected,Insufficient Income
11727,2627,2024-08-12,Auto,1134900,Approved,
11728,2254,2023-02-27,Business,1033800,Approved,
11729,3351,2025-09-25,Home,471600,Approved,
11730,1927,2025-06-10,Home,2784800,Rejected,Low Credit Score
11731,2999,2023-05-27,Auto,1151200,Rejected,Incomplete Documents
11732,2443,2025-08-14,Education,1137300,Pending,
11733,5260,2025-04-09,Personal,163900,Rejected,Insufficient Income
11734,3402,2025-09-08,Education,1259500,Rejected,Incomplete Documents
11735,3750,2025-07-19,Personal,214500,Approved,
11736,3836,2025-12-05,Personal,891000,Approved,
11737,4776,2025-03-13,Home,1677800,Rejected,High Existing Debt
11738,1861,2023-12-22,Home,401400,Approved,
11739,5934,2024-12-27,Education,241100,Rejected,Insufficient Income
11740,2279,2023-04-11,Home,264900,Pending,
11741,1481,2023-06-12,Personal,700900,Pending,
11742,2972,2024-07-11,Personal,3065900,Approved,
11743,1861,2025-10-24,Personal,232900,Approved,
11744,1108,2025-02-01,Education,703400,Approved,
11745,4914,2025-11-06,Personal,275600,Rejected,Insufficient Income
11746,3012,2023-12-08,Personal,167400,Rejected,Low Credit Score
11747,3077,2024-11-27,Home,1271600,Approved,
11748,3163,2025-09-07,Home,371000,Approved,
11749,1547,2024-10-08,Personal,2045700,Approved,
11750,3863,2025-08-01,Personal,185400,Approved,
11751,2977,2025-05-09,Auto,2831800,Approved,
11752,3687,2023-08-26,Business,1208700,Approved,
11753,4886,2025-04-24,Personal,365500,Approved,
11754,3119,2025-04-24,Auto,1334100,Approved,
11755,1394,2024-03-15,Home,1139800,Rejected,High Existing Debt
11756,2838,2025-10-07,Business,3208200,Pending,
11757,3657,2023-06-12,Education,176300,Approved,
11758,5634,2024-02-27,Auto,351300,Rejected,Insufficient Income
11759,1176,2023-01-23,Personal,268600,Approved,
11760,5766,2024-01-30,Home,423400,Rejected,High Existing Debt
11761,5320,2023-08-31,Business,155900,Approved,
11762,4526,2023-05-09,Auto,161500,Approved,
11763,1484,2024-05-23,Home,651800,Approved,
11764,5221,2025-07-06,Auto,229500,Approved,
11765,5615,2025-07-19,Auto,550200,Approved,
11766,1312,2024-02-17,Personal,534400,Approved,
11767,5826,2023-04-23,Personal,254500,Approved,
11768,2194,2025-07-01,Personal,1590300,Approved,
11769,1518,2023-06-05,Education,207700,Approved,
11770,1264,2024-02-29,Education,1021600,Rejected,Insufficient Income
11771,5937,2023-01-17,Business,254600,Approved,
11772,4712,2024-05-30,Home,639000,Approved,
11773,5683,2025-11-30,Home,635200,Approved,
11774,1216,2024-10-07,Auto,356800,Approved,
11775,3600,2025-12-13,Auto,1146900,Approved,
11776,3744,2024-12-12,Personal,1454400,Rejected,Insufficient Income
11777,5688,2025-10-11,Business,554800,Rejected,Insufficient Income
11778,2809,2025-05-22,Education,2424500,Pending,
11779,5440,2023-12-13,Personal,380100,Approved,
11780,2128,2024-09-30,Auto,743500,Approved,
11781,3556,2025-03-31,Personal,392500,Rejected,Low Credit Score
11782,3362,2024-09-27,Home,1450900,Pending,
11783,2982,2023-01-02,Home,726000,Approved,
11784,1347,2024-02-08,Personal,1497400,Rejected,Insufficient Income
11785,1650,2025-06-06,Business,510600,Rejected,High Existing Debt
11786,5657,2025-05-23,Personal,271000,Pending,
11787,3718,2025-04-09,Business,345300,Pending,
11788,1265,2024-10-16,Education,1153700,Rejected,Low Credit Score
11789,4246,2023-07-19,Auto,247700,Approved,
11790,1378,2024-07-29,Business,2288100,Pending,
11791,3942,2024-05-24,Home,835600,Approved,
11792,4776,2023-05-11,Home,206500,Pending,
11793,4811,2023-12-13,Education,893100,Pending,
11794,4200,2023-08-10,Business,319300,Approved,
11795,3075,2024-04-08,Personal,154400,Approved,
11796,4156,2023-02-09,Home,938200,Approved,
11797,2240,2024-02-26,Education,695400,Rejected,High Existing Debt
11798,2947,2025-09-06,Personal,1529600,Rejected,Low Credit Score
11799,4667,2023-02-14,Auto,853900,Approved,
11800,4378,2023-07-09,Home,329700,Approved,
11801,2835,2024-09-08,Auto,1561000,Approved,
11802,4113,2025-06-06,Personal,314700,Approved,
11803,2996,2024-08-29,Home,313100,Approved,
11804,1872,2023-01-24,Home,515900,Pending,
11805,3066,2025-05-07,Personal,162300,Approved,
11806,3237,2024-05-14,Home,1472000,Approved,
11807,5176,2024-04-29,Business,514800,Approved,
11808,4381,2024-10-03,Home,572300,Approved,
11809,2293,2024-06-21,Auto,4049300,Approved,
11810,5890,2025-12-03,Personal,982100,Approved,
11811,2648,2025-09-23,Business,223000,Rejected,High Existing Debt
11812,2626,2024-10-03,Home,1992900,Approved,
11813,5343,2025-02-17,Education,708600,Pending,
11814,4925,2024-02-18,Business,220000,Approved,
11815,1189,2025-04-08,Business,727800,Approved,
11816,4506,2023-12-13,Personal,597100,Rejected,High Existing Debt
11817,4221,2023-04-17,Personal,191500,Rejected,Incomplete Documents
11818,5833,2025-12-23,Home,784300,Rejected,Insufficient Income
11819,1704,2024-08-28,Personal,936000,Rejected,Insufficient Income
11820,2410,2024-01-22,Auto,83700,Rejected,Insufficient Income
11821,1840,2024-01-18,Home,563100,Approved,
11822,3630,2023-06-07,Auto,1846200,Rejected,Insufficient Income
11823,3566,2023-04-11,Home,399400,Approved,
11824,1534,2024-04-21,Auto,855800,Rejected,High Existing Debt
11825,5569,2024-09-25,Education,846300,Approved,
11826,5703,2023-08-17,Personal,71600,Approved,
11827,3034,2024-08-16,Personal,382700,Approved,
11828,2342,2024-07-19,Auto,1403300,Pending,
11829,3629,2024-07-03,Education,923500,Rejected,Insufficient Income
11830,2622,2024-01-21,Business,1502000,Rejected,Low Credit Score
11831,3617,2023-01-20,Personal,553500,Approved,
11832,4696,2024-04-08,Business,1748700,Pending,
11833,4538,2024-12-17,Home,1592200,Rejected,Incomplete Documents
11834,3201,2023-07-25,Home,3182600,Approved,
11835,1673,2024-02-02,Business,2463800,Approved,
11836,1363,2024-05-20,Personal,627000,Rejected,Insufficient Income
11837,4080,2023-09-23,Home,116300,Pending,
11838,2384,2025-10-26,Personal,353700,Approved,
11839,1141,2024-07-24,Personal,370300,Approved,
11840,3288,2025-03-25,Personal,407000,Approved,
11841,5602,2025-02-10,Home,319100,Approved,
11842,1629,2024-06-21,Home,1855400,Approved,
11843,2650,2024-06-27,Education,621200,Approved,
11844,3921,2025-08-09,Business,727100,Rejected,Low Credit Score
11845,3028,2024-03-26,Home,473400,Rejected,Low Credit Score
11846,5123,2025-06-04,Personal,297500,Approved,
11847,1156,2024-03-17,Business,980500,Rejected,High Existing Debt
11848,5309,2025-12-08,Home,655800,Rejected,Insufficient Income
11849,3228,2024-01-04,Education,1752000,Rejected,High Existing Debt
11850,3845,2024-02-09,Home,1935900,Approved,
11851,3141,2024-12-17,Education,763700,Approved,
11852,4261,2025-06-17,Auto,730800,Approved,
11853,4316,2023-12-17,Business,423700,Rejected,High Existing Debt
11854,5758,2024-11-01,Personal,1938800,Rejected,High Existing Debt
11855,4784,2024-01-20,Home,1395800,Rejected,Insufficient Income
11856,4897,2023-12-14,Personal,997300,Rejected,Incomplete Documents
11857,1045,2024-05-17,Business,522900,Rejected,Low Credit Score
11858,1593,2024-05-27,Home,868900,Approved,
11859,2767,2025-04-27,Home,1086500,Pending,
11860,5638,2023-07-22,Business,304800,Approved,
11861,2999,2023-02-05,Auto,680100,Approved,
11862,5238,2024-11-29,Personal,268400,Rejected,Low Credit Score
11863,2360,2024-07-26,Personal,427800,Approved,
11864,4057,2023-11-28,Personal,931600,Approved,
11865,2968,2025-01-17,Business,1705200,Rejected,High Existing Debt
11866,4744,2023-04-29,Personal,418300,Rejected,High Existing Debt
11867,5974,2025-02-27,Personal,181900,Rejected,Low Credit Score
11868,2190,2023-02-09,Personal,604900,Approved,
11869,1628,2025-08-25,Home,664700,Approved,
11870,5149,2025-05-10,Home,284900,Approved,
11871,1143,2025-04-26,Auto,380700,Approved,
11872,4962,2023-09-02,Education,549200,Approved,
11873,2841,2023-06-19,Education,1378100,Approved,
11874,3081,2025-06-12,Auto,195300,Approved,
11875,4853,2024-04-27,Auto,514300,Approved,
11876,4783,2024-02-24,Auto,2101700,Approved,
11877,2621,2024-10-12,Business,344600,Rejected,Insufficient Income
11878,4642,2023-03-18,Personal,945300,Approved,
11879,3057,2023-02-04,Home,598400,Pending,
11880,5228,2023-10-20,Personal,1031900,Approved,
11881,2933,2023-05-20,Business,610000,Approved,
11882,4263,2025-09-14,Business,813500,Approved,
11883,4133,2025-04-10,Auto,1369200,Approved,
11884,5360,2024-01-10,Home,1068300,Rejected,Low Credit Score
11885,1602,2024-05-18,Auto,1102600,Rejected,Insufficient Income
11886,4867,2024-04-10,Auto,1268000,Rejected,Insufficient Income
11887,2069,2023-04-13,Personal,474100,Rejected,High Existing Debt
11888,5366,2024-12-09,Home,234800,Approved,
11889,5564,2023-10-28,Auto,3070500,Approved,
11890,2898,2025-04-17,Personal,832400,Rejected,Insufficient Income
11891,2517,2024-04-22,Home,1694700,Rejected,Low Credit Score
11892,3424,2024-04-23,Personal,90500,Rejected,Incomplete Documents
11893,5660,2023-02-17,Business,2709900,Approved,
11894,2989,2025-12-28,Personal,350400,Approved,
11895,5789,2024-07-06,Personal,729600,Approved,
11896,4573,2023-04-17,Auto,408700,Approved,
11897,4891,2025-02-18,Personal,137000,Approved,
11898,2154,2023-09-28,Home,736200,Approved,
11899,2584,2023-08-01,Auto,2495700,Approved,
11900,3128,2023-12-23,Personal,405400,Approved,
11901,3185,2024-12-21,Auto,385100,Approved,
11902,1002,2025-08-25,Personal,2076400,Approved,
11903,5171,2025-07-14,Home,726100,Rejected,Incomplete Documents
11904,2806,2025-08-19,Personal,294500,Approved,
11905,4056,2025-03-19,Home,348400,Rejected,Low Credit Score
11906,5923,2025-12-22,Home,438800,Approved,
11907,4440,2024-05-05,Education,1187300,Rejected,Insufficient Income
11908,1930,2025-11-28,Business,124500,Rejected,High Existing Debt
11909,3431,2023-05-28,Personal,560200,Rejected,Insufficient Income
11910,1896,2024-04-23,Business,662100,Approved,
11911,4105,2023-06-15,Auto,970600,Pending,
11912,2383,2023-01-23,Personal,851800,Approved,
11913,5843,2025-06-26,Auto,452900,Approved,
11914,5114,2024-12-28,Education,213500,Pending,
11915,4478,2024-06-02,Education,924800,Rejected,Incomplete Documents
11916,1217,2023-09-27,Business,1544600,Approved,
11917,2381,2023-01-16,Education,344600,Approved,
11918,2312,2023-08-09,Auto,294600,Approved,
11919,3420,2024-06-28,Personal,539000,Approved,
11920,2713,2024-07-16,Home,1005100,Pending,
11921,3980,2025-03-28,Home,559800,Approved,
11922,4904,2025-09-25,Education,1572000,Approved,
11923,2568,2024-07-28,Education,907800,Approved,
11924,1983,2023-05-02,Business,699500,Approved,
11925,4693,2024-06-22,Home,116100,Approved,
11926,3864,2025-10-09,Auto,1540100,Approved,
11927,1649,2023-06-03,Auto,70400,Rejected,Low Credit Score
11928,2132,2023-02-27,Personal,92900,Approved,
11929,4210,2025-02-01,Personal,352200,Approved,
11930,2506,2023-08-28,Personal,1587200,Rejected,High Existing Debt
11931,1726,2025-09-17,Personal,660600,Rejected,High Existing Debt
11932,1069,2024-02-03,Personal,465400,Rejected,Low Credit Score
11933,3827,2025-12-25,Business,602300,Approved,
11934,4770,2024-03-25,Business,1719800,Approved,
11935,1437,2024-04-26,Education,92200,Rejected,Low Credit Score
11936,3666,2024-03-06,Education,619500,Rejected,High Existing Debt
11937,1808,2023-02-15,Education,294700,Approved,
11938,2674,2024-10-10,Home,368400,Approved,
11939,1555,2025-12-30,Auto,1567300,Pending,
11940,4817,2024-07-21,Personal,246100,Approved,
11941,1624,2023-05-12,Home,301600,Approved,
11942,4438,2024-01-16,Personal,704700,Approved,
11943,4517,2023-10-20,Home,311600,Approved,
11944,5803,2025-05-07,Personal,1882000,Rejected,High Existing Debt
11945,5909,2025-06-03,Personal,1031000,Approved,
11946,4773,2025-12-06,Home,370500,Approved,
11947,4458,2023-01-30,Personal,2072700,Rejected,High Existing Debt
11948,4274,2025-12-05,Home,1279900,Approved,
11949,3910,2025-04-27,Auto,1570100,Approved,
11950,3095,2025-12-09,Home,283200,Approved,
11951,4327,2025-02-26,Auto,1385100,Rejected,High Existing Debt
11952,4907,2025-06-13,Personal,211300,Rejected,Low Credit Score
11953,5838,2023-03-29,Education,1019500,Approved,
11954,1285,2025-11-29,Education,196500,Rejected,Insufficient Income
11955,1622,2024-06-27,Business,203300,Approved,
11956,4844,2024-05-03,Home,523200,Approved,
11957,1431,2023-04-07,Education,528800,Rejected,Low Credit Score
11958,4653,2024-09-15,Personal,614700,Rejected,Incomplete Documents
11959,4923,2025-01-19,Home,809000,Approved,
11960,2382,2024-06-07,Education,681700,Approved,
11961,2572,2023-09-28,Home,1836300,Rejected,High Existing Debt
11962,1332,2024-11-30,Business,486500,Pending,
11963,4672,2024-08-06,Auto,501900,Approved,
11964,4879,2023-01-27,Home,204300,Approved,
11965,5994,2024-11-23,Auto,516300,Approved,
11966,2397,2025-08-31,Home,198500,Approved,
11967,2380,2025-10-15,Auto,308800,Approved,
11968,1727,2024-07-04,Home,323300,Rejected,High Existing Debt
11969,2314,2023-10-02,Business,622100,Approved,
11970,3517,2024-09-20,Home,1271300,Rejected,Insufficient Income
11971,2405,2023-01-14,Education,253900,Approved,
